Unnamed: 0,case_id,file_id,file_type_id,company_name,date,field_id,gold_from_type,gold_from,gold_page_id,gold_value,template_match,template_page_id,template_value,model_match,model_page_id,model_value,ensemble_match,ensemble_page_id,ensemble_value
31,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2018,E_BS_115,,,,,True,,,True,,,True,,
32,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2018,E_BS_117,,,,,True,,,True,,,True,,
33,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2018,E_BS_4,,,,,True,,,True,,,True,,
34,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2018,E_BS_5,Table,CONSOLIDATED BALANCE SHEETS,8.0,1127134.0,False,,,False,,,False,,
35,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2018,E_BS_5,Table,(5) Accounts receivable,34.0,1127134.0,False,,,False,,,False,,
36,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2018,E_BS_6,,,,,True,,,True,,,True,,
37,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2018,E_BS_7,Table,(7) Other current assets,36.0,185757.0,True,36.0,185757.0,False,,,True,36.0,185757.0
38,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_1,Table,CONSOLIDATED STATEMENTS OF COMPREHENSIVE INCOME,10.0,11201600.0,False,49.0,10985857.0,False,,,False,49.0,10985857.0
39,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_1,Table,(23) Operating revenue,49.0,11201600.0,False,49.0,10985857.0,False,,,False,49.0,10985857.0
40,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_1,Table,"(3) Information about segment profit or loss, assets and liabilities",73.0,11201600.0,False,49.0,10985857.0,False,,,False,49.0,10985857.0
41,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_1,Table,(6) Geographical information,74.0,11201600.0,False,49.0,10985857.0,False,,,False,49.0,10985857.0
42,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_2,Table,(6) Inventories,35.0,9584252.0,False,,,False,,,False,,
43,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_3,,,,,True,,,True,,,True,,
44,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_4,,,,,True,,,True,,,True,,
45,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_5,,,,,True,,,True,,,True,,
46,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_11,Table,CONSOLIDATED STATEMENTS OF CASH FLOWS,13.0,339978.0,True,13.0,339978.0,False,,,True,13.0,339978.0
47,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_12,Table,CONSOLIDATED STATEMENTS OF CASH FLOWS,13.0,4033.0,True,13.0,4033.0,False,,,True,13.0,4033.0
48,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_12,Table,"(26) Employee benefit, depreciation and amortisation expenses",51.0,4033.0,False,13.0,4033.0,False,,,False,13.0,4033.0
49,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_21,Table,CONSOLIDATED STATEMENTS OF COMPREHENSIVE INCOME,10.0,-5558.0,False,13.0,5558.0,False,,,False,13.0,5558.0
50,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_21,Table,CONSOLIDATED STATEMENTS OF CASH FLOWS,13.0,5558.0,True,13.0,5558.0,False,,,True,13.0,5558.0
51,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_21,Table,(4) Reconciliation for segment income (loss),74.0,-5558.0,False,13.0,5558.0,False,,,False,13.0,5558.0
52,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_21,Table,"(3) Information about segment profit or loss, assets and liabilities",73.0,5558.0,False,13.0,5558.0,False,,,False,13.0,5558.0
53,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_37,Table,CONSOLIDATED STATEMENTS OF COMPREHENSIVE INCOME,10.0,-21883.0,False,,,False,,,False,,
54,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_37,Table,(27) Income tax,51.0,21883.0,False,,,False,,,False,,
55,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_37,Table,(27) Income tax,52.0,21883.0,False,,,False,,,False,,
56,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_38,Table,CONSOLIDATED STATEMENTS OF COMPREHENSIVE INCOME,11.0,217663.0,True,11.0,217663.0,False,,,True,11.0,217663.0
57,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_38,Table,(Loss) earnings per share,54.0,217663.0,False,11.0,217663.0,False,,,False,11.0,217663.0
58,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_39,Table,CONSOLIDATED STATEMENTS OF COMPREHENSIVE INCOME,11.0,-11265.0,False,,,False,,,False,,
59,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_PL_43,,,,,True,,,True,,,True,,
60,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_2,Table,CONSOLIDATED BALANCE SHEETS,8.0,6859863.0,False,14.0,410.0,False,,,False,14.0,410.0
61,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_60,Table,CONSOLIDATED BALANCE SHEETS,9.0,4100468.0,False,,,False,,,False,,
62,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_61,Table,CONSOLIDATED BALANCE SHEETS,9.0,4017477.0,False,,,False,,,False,,
63,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_62,Table,CONSOLIDATED BALANCE SHEETS,9.0,339757.0,False,14.0,10742.0,False,,,False,14.0,10742.0
64,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_62,Table,(14) Short-term borrowings,42.0,339757.0,False,14.0,10742.0,False,,,False,14.0,10742.0
65,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_87,,,,,True,,,True,,,True,,
66,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_92,,,,,True,,,True,,,True,,
67,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_104,Table,CONSOLIDATED BALANCE SHEETS,9.0,8705943.0,False,,,False,,,False,,
68,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_104,Table,CONSOLIDATED STATEMENTS OF CHANGES IN EQUITY,12.0,8705943.0,False,,,False,,,False,,
69,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_115,,,,,True,,,True,,,True,,
70,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_117,,,,,True,,,True,,,True,,
71,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_4,,,,,True,,,True,,,True,,
72,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_5,Table,CONSOLIDATED BALANCE SHEETS,8.0,1704379.0,False,,,False,,,False,,
73,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_5,Table,(5) Accounts receivable,34.0,1704379.0,False,,,False,,,False,,
74,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_6,,,,,True,,,True,,,True,,
75,2790748348913729616,2790748348913729616,AR,Ability Enterprise Co Consolidated AR 2018.json,2017,E_BS_7,Table,(7) Other current assets,36.0,120011.0,True,36.0,120011.0,False,,,True,36.0,120011.0
0,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_1,Table,Consolidated Statements of Comprehensive Income,93.0,242270406.0,False,10.0,242270406.0,False,,,False,10.0,242270406.0
1,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_1,Table,8.2 Financial performance (Consolidated Financial Statements),62.0,242270406.0,False,10.0,242270406.0,False,,,False,10.0,242270406.0
2,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_1,Table,7.1.2 Condensed Statement of Comprehensive Income,58.0,242270406.0,False,10.0,242270406.0,False,,,False,10.0,242270406.0
3,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_1,Table,Financial Information (Consolidated),10.0,242270406.0,True,10.0,242270406.0,False,,,True,10.0,242270406.0
4,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_2,Table,Consolidated Statements of Comprehensive Income,93.0,-216442207.0,False,62.0,-216442207.0,False,,,False,62.0,-216442207.0
5,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_2,Table,8.2 Financial performance (Consolidated Financial Statements),62.0,-216442207.0,True,62.0,-216442207.0,False,,,True,62.0,-216442207.0
6,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_3,,,,,True,,,True,,,True,,
7,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_4,,,,,True,,,True,,,True,,
8,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_5,Table,Consolidated Statements of Comprehensive Income,93.0,25828199.0,False,10.0,25828199.0,False,,,False,10.0,25828199.0
9,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_5,Table,8.2 Financial performance (Consolidated Financial Statements),62.0,25828199.0,False,10.0,25828199.0,False,,,False,10.0,25828199.0
10,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_5,Table,7.1.2 Condensed Statement of Comprehensive Income,58.0,25828199.0,False,10.0,25828199.0,False,,,False,10.0,25828199.0
11,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_5,Table,Financial Information (Consolidated),10.0,25828199.0,True,10.0,25828199.0,False,,,True,10.0,25828199.0
12,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_11,Table,Consolidated Statements of Cash Flows,95.0,423898.0,True,95.0,423898.0,False,,,True,95.0,423898.0
13,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_11,Table,12. Others,191.0,423898.0,False,95.0,423898.0,False,,,False,95.0,423898.0
14,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_12,Table,Consolidated Statements of Cash Flows,95.0,415818.0,True,95.0,415818.0,False,,,True,95.0,415818.0
15,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_12,Table,12. Others,191.0,415818.0,False,95.0,415818.0,False,,,False,95.0,415818.0
16,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_21,Table,Consolidated Statements of Comprehensive Income,93.0,-175288.0,False,95.0,175288.0,False,,,False,95.0,175288.0
17,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_21,Table,Consolidated Statements of Cash Flows,95.0,175288.0,True,95.0,175288.0,False,,,True,95.0,175288.0
18,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_21,Table,(iii) Finance costs,175.0,-175288.0,False,95.0,175288.0,False,,,False,95.0,175288.0
19,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_37,Table,Consolidated Statements of Comprehensive Income,93.0,-1350420.0,False,62.0,-1350420.0,False,,,False,62.0,-1350420.0
20,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_37,Table,8.2 Financial performance (Consolidated Financial Statements),62.0,-1350420.0,True,62.0,-1350420.0,False,,,True,62.0,-1350420.0
21,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_37,Table,(v) Income taxes,163.0,1350420.0,False,62.0,-1350420.0,False,,,False,62.0,-1350420.0
22,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_38,Table,Consolidated Statements of Comprehensive Income,93.0,3060429.0,False,10.0,1.2,False,,,False,10.0,1.2
23,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_38,Table,8.2 Financial performance (Consolidated Financial Statements),62.0,3060429.0,False,10.0,1.2,False,,,False,10.0,1.2
24,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_38,Table,7.1.2 Condensed Statement of Comprehensive Income,58.0,3060429.0,False,10.0,1.2,False,,,False,10.0,1.2
25,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_38,Table,Financial Information (Consolidated),10.0,3060429.0,False,10.0,1.2,False,,,False,10.0,1.2
26,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_39,Table,Consolidated Statements of Comprehensive Income,93.0,-158469.0,False,57.0,718192.0,False,,,False,57.0,718192.0
27,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_39,Table,7.1.2 Condensed Statement of Comprehensive Income,58.0,-158469.0,False,57.0,718192.0,False,,,False,57.0,718192.0
28,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_39,Table,(vi) Non-controlling interests (net after tax),170.0,-158469.0,False,57.0,718192.0,False,,,False,57.0,718192.0
29,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_PL_43,,,,,True,,,True,,,True,,
30,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_2,Table,Consolidated Balance Sheets,91.0,123120995.0,False,57.0,123120995.0,False,,,False,57.0,123120995.0
31,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_2,Table,8.1 Financial position (Consolidated Financial Statements),62.0,123120995.0,False,57.0,123120995.0,False,,,False,57.0,123120995.0
32,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_2,Table,7.1.1 Condensed Balance Sheet,57.0,123120995.0,True,57.0,123120995.0,False,,,True,57.0,123120995.0
33,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_60,Table,Consolidated Balance Sheets (Continued),92.0,95003124.0,False,62.0,95003124.0,False,,,False,62.0,95003124.0
34,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_60,Table,8.1 Financial position (Consolidated Financial Statements),62.0,95003124.0,True,62.0,95003124.0,False,,,True,62.0,95003124.0
35,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_60,Table,7.1.1 Condensed Balance Sheet,57.0,95003124.0,False,62.0,95003124.0,False,,,False,62.0,95003124.0
36,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_61,Table,Consolidated Balance Sheets (Continued),92.0,86816928.0,False,62.0,86816928.0,False,,,False,62.0,86816928.0
37,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_61,Table,8.1 Financial position (Consolidated Financial Statements),62.0,86816928.0,True,62.0,86816928.0,False,,,True,62.0,86816928.0
38,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_61,Table,7.1.1 Condensed Balance Sheet,57.0,86816928.0,False,62.0,86816928.0,False,,,False,62.0,86816928.0
39,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_62,Table,Consolidated Balance Sheets (Continued),92.0,657040.0,False,96.0,98492.0,False,,,False,96.0,98492.0
40,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_62,Table,2) Financial liabilities,176.0,657040.0,False,96.0,98492.0,False,,,False,96.0,98492.0
41,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_62,Table,(p) Short-term borrowings,155.0,657040.0,False,96.0,98492.0,False,,,False,96.0,98492.0
42,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_62,Table,(ah) Changes in liabilities from financing activities,187.0,657040.0,False,96.0,98492.0,False,,,False,96.0,98492.0
43,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_87,Table,Consolidated Balance Sheets (Continued),92.0,4112.0,False,156.0,-4112.0,False,,,False,156.0,-4112.0
44,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_87,Table,(r) Long-term debt,156.0,-4112.0,True,156.0,-4112.0,False,,,True,156.0,-4112.0
45,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_92,Table,Consolidated Balance Sheets (Continued),92.0,3315976.0,False,96.0,22669.0,False,,,False,96.0,22669.0
46,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_92,Table,(r) Long-term debt,156.0,3315976.0,False,96.0,22669.0,False,,,False,96.0,22669.0
47,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_104,Table,Consolidated Balance Sheets (Continued),92.0,58986286.0,False,,,False,,,False,,
48,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_104,Table,8.1 Financial position (Consolidated Financial Statements),62.0,58986286.0,False,,,False,,,False,,
49,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_104,Table,7.1.1 Condensed Balance Sheet,57.0,58986286.0,False,,,False,,,False,,
50,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_104,Table,Consolidated Statements of Changes in Equity,94.0,58986286.0,False,,,False,,,False,,
51,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_115,,,,,True,,,True,,,True,,
52,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_117,,,,,True,,,True,,,True,,
53,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_4,,,,,True,,,True,,,True,,
54,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_5,Table,"(f) Notes and accounts receivable, net (measured at amortized cost)",143.0,47291790.0,False,,,False,,,False,,
55,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_6,Table,"(f) Notes and accounts receivable, net (measured at amortized cost)",143.0,386107.0,True,143.0,386107.0,False,,,True,143.0,386107.0
56,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_7,Table,Consolidated Balance Sheets,91.0,1097802.0,False,95.0,-147231.0,False,,,False,95.0,-147231.0
57,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2018,E_BS_7,Table,(g) Other receivables,145.0,1097802.0,False,95.0,-147231.0,False,,,False,95.0,-147231.0
58,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_1,Table,Consolidated Statements of Comprehensive Income,93.0,237274883.0,False,10.0,237274883.0,False,,,False,10.0,237274883.0
59,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_1,Table,8.2 Financial performance (Consolidated Financial Statements),62.0,237274883.0,False,10.0,237274883.0,False,,,False,10.0,237274883.0
60,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_1,Table,7.1.2 Condensed Statement of Comprehensive Income,58.0,237274883.0,False,10.0,237274883.0,False,,,False,10.0,237274883.0
61,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_1,Table,Financial Information (Consolidated),10.0,237274883.0,True,10.0,237274883.0,False,,,True,10.0,237274883.0
62,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_2,Table,Consolidated Statements of Comprehensive Income,93.0,-211913649.0,False,62.0,-211913649.0,False,,,False,62.0,-211913649.0
63,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_2,Table,8.2 Financial performance (Consolidated Financial Statements),62.0,-211913649.0,True,62.0,-211913649.0,False,,,True,62.0,-211913649.0
64,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_3,,,,,True,,,True,,,True,,
65,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_4,,,,,True,,,True,,,True,,
66,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_5,Table,Consolidated Statements of Comprehensive Income,93.0,25361234.0,False,10.0,25361234.0,False,,,False,10.0,25361234.0
67,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_5,Table,8.2 Financial performance (Consolidated Financial Statements),62.0,25361234.0,False,10.0,25361234.0,False,,,False,10.0,25361234.0
68,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_5,Table,7.1.2 Condensed Statement of Comprehensive Income,58.0,25361234.0,False,10.0,25361234.0,False,,,False,10.0,25361234.0
69,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_5,Table,Financial Information (Consolidated),10.0,25361234.0,True,10.0,25361234.0,False,,,True,10.0,25361234.0
70,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_11,Table,Consolidated Statements of Cash Flows,95.0,508866.0,True,95.0,508866.0,False,,,True,95.0,508866.0
71,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_11,Table,12. Others,191.0,508866.0,False,95.0,508866.0,False,,,False,95.0,508866.0
72,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_12,Table,Consolidated Statements of Cash Flows,95.0,563486.0,True,95.0,563486.0,False,,,True,95.0,563486.0
73,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_12,Table,12. Others,191.0,563486.0,False,95.0,563486.0,False,,,False,95.0,563486.0
74,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_21,Table,Consolidated Statements of Comprehensive Income,93.0,-225832.0,False,95.0,225832.0,False,,,False,95.0,225832.0
75,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_21,Table,Consolidated Statements of Cash Flows,95.0,225832.0,True,95.0,225832.0,False,,,True,95.0,225832.0
76,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_21,Table,(iii) Finance costs,175.0,-225832.0,False,95.0,225832.0,False,,,False,95.0,225832.0
77,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_37,Table,Consolidated Statements of Comprehensive Income,93.0,-642399.0,False,62.0,-642399.0,False,,,False,62.0,-642399.0
78,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_37,Table,8.2 Financial performance (Consolidated Financial Statements),62.0,-642399.0,True,62.0,-642399.0,False,,,True,62.0,-642399.0
79,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_37,Table,(v) Income taxes,163.0,642399.0,False,62.0,-642399.0,False,,,False,62.0,-642399.0
80,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_38,Table,Consolidated Statements of Comprehensive Income,93.0,2815587.0,False,10.0,1.18,False,,,False,10.0,1.18
81,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_38,Table,8.2 Financial performance (Consolidated Financial Statements),62.0,2815587.0,False,10.0,1.18,False,,,False,10.0,1.18
82,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_38,Table,7.1.2 Condensed Statement of Comprehensive Income,58.0,2815587.0,False,10.0,1.18,False,,,False,10.0,1.18
83,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_38,Table,Financial Information (Consolidated),10.0,2815587.0,False,10.0,1.18,False,,,False,10.0,1.18
84,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_39,Table,Consolidated Statements of Comprehensive Income,93.0,-18854.0,False,57.0,655963.0,False,,,False,57.0,655963.0
85,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_39,Table,7.1.2 Condensed Statement of Comprehensive Income,58.0,-18854.0,False,57.0,655963.0,False,,,False,57.0,655963.0
86,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_39,Table,(vi) Non-controlling interests (net after tax),170.0,-18854.0,False,57.0,655963.0,False,,,False,57.0,655963.0
87,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_PL_43,,,,,True,,,True,,,True,,
88,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_BS_2,Table,Consolidated Balance Sheets,91.0,126294298.0,False,57.0,126294298.0,False,,,False,57.0,126294298.0
89,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_BS_2,Table,8.1 Financial position (Consolidated Financial Statements),62.0,126294298.0,False,57.0,126294298.0,False,,,False,57.0,126294298.0
90,-7658710635101604052,-7658710635101604052,AR,Acer Incorporated AR 2018.PDF.json,2017,E_BS_2,Table,7.1.1 Condensed Balance Sheet,57.0,126294298.0,True,57.0,126294298.0,False,,,True,57.0,126294298.0
